support,itemsets
0.06474983625402682,"frozenset({'Fruits and Vegetables_Low', 'Cereal and Cereal Preparations (Total)_Low', 'NPCINC_Medium'})"
0.06294528879442862,"frozenset({'NPCINC_Medium', 'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low'})"
0.06118084238948818,"frozenset({'Family Size_Small', 'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'NPCINC_Medium'})"
0.06035877076900456,"frozenset({'Family Size_Small', 'Cereal and Cereal Preparations (Total)_Low', 'Fish and Marine Products (Total)_Low', 'NPCINC_Medium'})"
0.05570704842870701,"frozenset({'Family Size_Small', 'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'NPCINC_Medium'})"
0.06044565638742966,"frozenset({'Family Size_Small', 'Cereal and Cereal Preparations (Total)_Low', 'NPCINC_Medium', 'Oils and Fats (Total)_Low'})"
0.05890176578310676,"frozenset({'Family Size_Small', 'Cereal and Cereal Preparations (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'NPCINC_Medium'})"
0.055740465974255124,"frozenset({'Fruits and Vegetables_Low', 'Family Size_Small', 'Cereal and Cereal Preparations (Total)_Low', 'NPCINC_Medium'})"
0.057551696942962936,"frozenset({'Family Size_Small', 'Cereal and Cereal Preparations (Total)_Low', 'NPCINC_Medium', 'Meat and Meat Preparations_Low'})"
0.13531432543342556,"frozenset({'Family Size_Small', 'Cereal and Cereal Preparations (Total)_Low', 'Oils and Fats (Total)_Low'})"
0.10958949887048695,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Oils and Fats (Total)_Low'})"
0.11013086310836642,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Fish and Marine Products (Total)_Low', 'Oils and Fats (Total)_Low'})"
0.09479889321089145,"frozenset({'Family Size_Small', 'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Oils and Fats (Total)_Low'})"
0.07939340471321063,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Fish and Marine Products (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Oils and Fats (Total)_Low'})"
0.06985603721377873,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Oils and Fats (Total)_Low', 'Family Size_Small', 'Fish and Marine Products (Total)_Low'})"
0.093034446805951,"frozenset({'Family Size_Small', 'Cereal and Cereal Preparations (Total)_Low', 'Fish and Marine Products (Total)_Low', 'Oils and Fats (Total)_Low'})"
0.11859218564114903,"frozenset({'Fruits and Vegetables_Low', 'Family Size_Small', 'Cereal and Cereal Preparations (Total)_Low'})"
0.10045982542674206,"frozenset({'Fruits and Vegetables_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low'})"
0.09916990816858483,"frozenset({'Fruits and Vegetables_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Oils and Fats (Total)_Low'})"
0.09898945342262501,"frozenset({'Fruits and Vegetables_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Dairy Products and Eggs (Total)_Low'})"
0.10491772600286055,"frozenset({'Fruits and Vegetables_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.09729852561789042,"frozenset({'Fruits and Vegetables_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low'})"
0.10520511689457433,"frozenset({'Fruits and Vegetables_Low', 'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low'})"
0.08389808985309646,"frozenset({'Fruits and Vegetables_Low', 'Family Size_Small', 'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low'})"
0.07418026760770476,"frozenset({'Fruits and Vegetables_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Fish and Marine Products (Total)_Low', 'Sugar, Jam and Honey (Total)_Low'})"
0.07533651468366952,"frozenset({'Fruits and Vegetables_Low', 'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low'})"
0.06374730988758337,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Family Size_Small', 'Fruits and Vegetables_Low', 'Fish and Marine Products (Total)_Low'})"
0.060091430404619645,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.052666051783828584,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Family Size_Small', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.0647431527449172,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Family Size_Small', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low'})"
0.08289556348665303,"frozenset({'Fruits and Vegetables_Low', 'Family Size_Small', 'Cereal and Cereal Preparations (Total)_Low', 'Oils and Fats (Total)_Low'})"
0.07405328093462192,"frozenset({'Fruits and Vegetables_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Oils and Fats (Total)_Low'})"
0.075009022737298,"frozenset({'Fruits and Vegetables_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Fish and Marine Products (Total)_Low', 'Oils and Fats (Total)_Low'})"
0.07601154910374143,"frozenset({'Fruits and Vegetables_Low', 'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Oils and Fats (Total)_Low'})"
0.06440897728943605,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Oils and Fats (Total)_Low', 'Family Size_Small', 'Fruits and Vegetables_Low'})"
0.058240098381254095,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Oils and Fats (Total)_Low', 'Fruits and Vegetables_Low', 'Fish and Marine Products (Total)_Low'})"
0.059189156674820546,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Oils and Fats (Total)_Low', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low'})"
0.051509804707863815,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Oils and Fats (Total)_Low', 'Family Size_Small', 'Fruits and Vegetables_Low', 'Fish and Marine Products (Total)_Low'})"
0.05239871141944367,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Oils and Fats (Total)_Low', 'Family Size_Small', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low'})"
0.06399459972463943,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Oils and Fats (Total)_Low', 'Family Size_Small', 'Fruits and Vegetables_Low', 'Fish and Marine Products (Total)_Low'})"
0.06114074133483044,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Oils and Fats (Total)_Low', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.05307374583951558,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Oils and Fats (Total)_Low', 'Family Size_Small', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.06499044258197324,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Oils and Fats (Total)_Low', 'Family Size_Small', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low'})"
0.08155886166472845,"frozenset({'Fruits and Vegetables_Low', 'Family Size_Small', 'Cereal and Cereal Preparations (Total)_Low', 'Dairy Products and Eggs (Total)_Low'})"
0.07101896779885311,"frozenset({'Fruits and Vegetables_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Oils and Fats (Total)_Low'})"
0.07045755303364479,"frozenset({'Fruits and Vegetables_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Sugar, Jam and Honey (Total)_Low'})"
0.07353196722407132,"frozenset({'Fruits and Vegetables_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Fish and Marine Products (Total)_Low', 'Dairy Products and Eggs (Total)_Low'})"
0.07313764018660357,"frozenset({'Fruits and Vegetables_Low', 'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Dairy Products and Eggs (Total)_Low'})"
0.061267728007913275,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Oils and Fats (Total)_Low', 'Family Size_Small', 'Dairy Products and Eggs (Total)_Low', 'Fruits and Vegetables_Low'})"
0.05631524775768269,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Oils and Fats (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Fruits and Vegetables_Low', 'Fish and Marine Products (Total)_Low'})"
0.05633529828501156,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Oils and Fats (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low'})"
0.06114742484394006,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Family Size_Small', 'Dairy Products and Eggs (Total)_Low', 'Fruits and Vegetables_Low'})"
0.055439708064322094,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Oils and Fats (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Fruits and Vegetables_Low'})"
0.05499191295397736,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Fruits and Vegetables_Low', 'Fish and Marine Products (Total)_Low'})"
0.055072115063292834,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low'})"
0.06195612944620443,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Family Size_Small', 'Dairy Products and Eggs (Total)_Low', 'Fruits and Vegetables_Low', 'Fish and Marine Products (Total)_Low'})"
0.061962812955314056,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Family Size_Small', 'Dairy Products and Eggs (Total)_Low', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low'})"
0.05857427383673524,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.05031345657724132,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Family Size_Small', 'Dairy Products and Eggs (Total)_Low', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.08490061621953991,"frozenset({'Fruits and Vegetables_Low', 'Family Size_Small', 'Cereal and Cereal Preparations (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.08068332197136785,"frozenset({'Fruits and Vegetables_Low', 'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.06716926655171031,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Family Size_Small', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.08015532475170764,"frozenset({'Fruits and Vegetables_Low', 'Family Size_Small', 'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low'})"
0.07333814545989226,"frozenset({'Fruits and Vegetables_Low', 'Oils and Fats (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low'})"
0.0711927390357033,"frozenset({'Fruits and Vegetables_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Meat and Meat Preparations_Low'})"
0.0692946224485704,"frozenset({'Fruits and Vegetables_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Meat and Meat Preparations_Low'})"
0.07573752523024689,"frozenset({'Fruits and Vegetables_Low', 'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low'})"
0.07717447968881581,"frozenset({'Fruits and Vegetables_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Fish and Marine Products (Total)_Low', 'Meat and Meat Preparations_Low'})"
0.0630254909037441,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Oils and Fats (Total)_Low', 'Family Size_Small', 'Fruits and Vegetables_Low'})"
0.05959016722139792,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Oils and Fats (Total)_Low', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low'})"
0.060412238841881544,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Oils and Fats (Total)_Low', 'Fruits and Vegetables_Low', 'Fish and Marine Products (Total)_Low'})"
0.05200438438197591,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Oils and Fats (Total)_Low', 'Family Size_Small', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low'})"
0.050654315541832085,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Oils and Fats (Total)_Low', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.05257248265629386,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Oils and Fats (Total)_Low', 'Family Size_Small', 'Fruits and Vegetables_Low', 'Fish and Marine Products (Total)_Low'})"
0.06029193567790833,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Family Size_Small', 'Dairy Products and Eggs (Total)_Low', 'Fruits and Vegetables_Low'})"
0.05618826108459986,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Oils and Fats (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Fruits and Vegetables_Low'})"
0.05686329550467177,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Dairy Products and Eggs (Total)_Low', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low'})"
0.05804627661707503,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Dairy Products and Eggs (Total)_Low', 'Fruits and Vegetables_Low', 'Fish and Marine Products (Total)_Low'})"
0.06041892235099117,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Meat and Meat Preparations_Low', 'Family Size_Small', 'Fruits and Vegetables_Low'})"
0.05668284075871195,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Meat and Meat Preparations_Low', 'Oils and Fats (Total)_Low', 'Fruits and Vegetables_Low'})"
0.05285987354800765,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Meat and Meat Preparations_Low', 'Dairy Products and Eggs (Total)_Low', 'Fruits and Vegetables_Low'})"
0.05676972637713705,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Meat and Meat Preparations_Low', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low'})"
0.05702369972330272,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Meat and Meat Preparations_Low', 'Fruits and Vegetables_Low', 'Fish and Marine Products (Total)_Low'})"
0.050493911323201135,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Meat and Meat Preparations_Low', 'Oils and Fats (Total)_Low', 'Family Size_Small', 'Fruits and Vegetables_Low'})"
0.05019983692237773,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Meat and Meat Preparations_Low', 'Family Size_Small', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low'})"
0.050380291668337546,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Meat and Meat Preparations_Low', 'Family Size_Small', 'Fruits and Vegetables_Low', 'Fish and Marine Products (Total)_Low'})"
0.06386092954244697,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Family Size_Small', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low'})"
0.06285840317600352,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.053755463768697116,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Family Size_Small', 'Fruits and Vegetables_Low', 'Vegetables (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.06476988678135569,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Family Size_Small', 'Fruits and Vegetables_Low', 'Fish and Marine Products (Total)_Low'})"
0.08560906818515994,"frozenset({'Fruits and Vegetables_Low', 'Family Size_Small', 'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low'})"
0.13996604777372312,"frozenset({'Family Size_Small', 'Cereal and Cereal Preparations (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.1285238801780487,"frozenset({'Family Size_Small', 'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low'})"
0.11328547940810843,"frozenset({'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.10482415687532583,"frozenset({'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Oils and Fats (Total)_Low'})"
0.09826763443878574,"frozenset({'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Dairy Products and Eggs (Total)_Low'})"
0.10494446003929904,"frozenset({'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low'})"
0.09390998649931159,"frozenset({'Family Size_Small', 'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.08923153012257555,"frozenset({'Family Size_Small', 'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Oils and Fats (Total)_Low'})"
0.08035583002499633,"frozenset({'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Fish and Marine Products (Total)_Low', 'Oils and Fats (Total)_Low'})"
0.07774257796313376,"frozenset({'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Oils and Fats (Total)_Low'})"
0.06962211439494193,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Oils and Fats (Total)_Low', 'Family Size_Small', 'Vegetables (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.06869979013781395,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Oils and Fats (Total)_Low', 'Family Size_Small', 'Vegetables (Total)_Low'})"
0.061795725227573484,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Oils and Fats (Total)_Low', 'Vegetables (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.055352822445896996,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Oils and Fats (Total)_Low', 'Family Size_Small', 'Vegetables (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.08252797048562377,"frozenset({'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Family Size_Small', 'Dairy Products and Eggs (Total)_Low'})"
0.07522289502880593,"frozenset({'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Fish and Marine Products (Total)_Low', 'Dairy Products and Eggs (Total)_Low'})"
0.07210169627461202,"frozenset({'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Oils and Fats (Total)_Low'})"
0.07011669406905402,"frozenset({'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Sugar, Jam and Honey (Total)_Low'})"
0.06437555974388794,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Family Size_Small', 'Dairy Products and Eggs (Total)_Low', 'Vegetables (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.06310569301305957,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Oils and Fats (Total)_Low', 'Family Size_Small', 'Dairy Products and Eggs (Total)_Low', 'Vegetables (Total)_Low'})"
0.057986125035088425,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Oils and Fats (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Vegetables (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.05128924890724626,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Oils and Fats (Total)_Low', 'Family Size_Small', 'Dairy Products and Eggs (Total)_Low', 'Vegetables (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.06189597786421783,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Family Size_Small', 'Dairy Products and Eggs (Total)_Low', 'Vegetables (Total)_Low'})"
0.056021173356859286,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Oils and Fats (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Vegetables (Total)_Low'})"
0.055907553701995696,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Vegetables (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.05052064535963963,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Oils and Fats (Total)_Low', 'Family Size_Small', 'Dairy Products and Eggs (Total)_Low', 'Vegetables (Total)_Low'})"
0.05003943270374678,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Family Size_Small', 'Dairy Products and Eggs (Total)_Low', 'Vegetables (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.08974616032401653,"frozenset({'Family Size_Small', 'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low'})"
0.07891887556642739,"frozenset({'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Fish and Marine Products (Total)_Low', 'Sugar, Jam and Honey (Total)_Low'})"
0.06900723155685662,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Family Size_Small', 'Vegetables (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.0700231249415193,"frozenset({'Family Size_Small', 'Cereal and Cereal Preparations (Total)_Low', 'Dairy Products and Eggs (Total)_Medium'})"
0.050146368849500744,"frozenset({'Family Size_Small', 'Cereal and Cereal Preparations (Total)_Low', 'Fruits and Vegetables_High'})"
0.12720054537434333,"frozenset({'Family Size_Small', 'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low'})"
0.1065084011709508,"frozenset({'Oils and Fats (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low'})"
0.10281910414243894,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Meat and Meat Preparations_Low'})"
0.09777973827378326,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Sugar, Jam and Honey (Total)_Low', 'Meat and Meat Preparations_Low'})"
0.11385357768242638,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Fish and Marine Products (Total)_Low', 'Meat and Meat Preparations_Low'})"
0.10284583817887744,"frozenset({'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low'})"
0.09080215476333695,"frozenset({'Family Size_Small', 'Oils and Fats (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low'})"
0.08295571506863963,"frozenset({'Oils and Fats (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Fish and Marine Products (Total)_Low', 'Meat and Meat Preparations_Low'})"
0.07172073625536352,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Oils and Fats (Total)_Low', 'Family Size_Small', 'Fish and Marine Products (Total)_Low'})"
0.08531499378433653,"frozenset({'Family Size_Small', 'Cereal and Cereal Preparations (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Meat and Meat Preparations_Low'})"
0.07597144804908369,"frozenset({'Oils and Fats (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Meat and Meat Preparations_Low'})"
0.07855128256539813,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Fish and Marine Products (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Meat and Meat Preparations_Low'})"
0.0721818983839275,"frozenset({'Vegetables (Total)_Low', 'Cereal and Cereal Preparations (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Meat and Meat Preparations_Low'})"
0.06588603280266271,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Oils and Fats (Total)_Low', 'Family Size_Small', 'Dairy Products and Eggs (Total)_Low'})"
0.06132787958989988,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Oils and Fats (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.05365521113205277,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Oils and Fats (Total)_Low', 'Family Size_Small', 'Dairy Products and Eggs (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.06642071353143254,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Family Size_Small', 'Dairy Products and Eggs (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.06185587680956009,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Family Size_Small', 'Dairy Products and Eggs (Total)_Low', 'Vegetables (Total)_Low'})"
0.05961690125783641,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Dairy Products and Eggs (Total)_Low', 'Vegetables (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
0.057377925706112734,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Oils and Fats (Total)_Low', 'Dairy Products and Eggs (Total)_Low', 'Vegetables (Total)_Low'})"
0.051763778054029486,"frozenset({'Cereal and Cereal Preparations (Total)_Low', 'Meat and Meat Preparations_Low', 'Family Size_Small', 'Dairy Products and Eggs (Total)_Low', 'Vegetables (Total)_Low', 'Fish and Marine Products (Total)_Low'})"
